black, KBTBD3 LAMTOR4 RPS14 ZNF32 SELK MRPL54 RPL27 MINOS1 UQCC2 UXT ALG14 MED7 IAH1 ATP5S DPH5 HSCB UBL5 ZCCHC9 NDUFB3 MRPL33 ATP5O RPL35A SIVA1 PCDHGB6 OXSM TMEM42 CRIPT NDUFA11 NDUFB6 LAMTOR5 NUDT2 ZNRD1 COMMD6 RPS13 MRPL34 TPRKB MED31 THOC7 CGRRF1 RPS27L DPM3 SETD9 GSKIP RPL26 NDUFAF2 ADPRM C12orf45 LSM10 LYRM5 C12orf57 NDUFB5 SMIM4 RPL24 RPAIN TIMM9 C1orf50 SS18L2 GIN1 IFT43 FASTKD3 TMEM256 CMC1 ATP5L HSPB11 RPL34 RPL10A ANKRD49 COA6 SMIM19 TRAPPC2B GNG10 PTRHD1 RPS21 NDUFA13 RPL9 MCEE RWDD1 C14orf142 TMEM14C SNORA65 RSL24D1 LYRM1 PEX2 FAM96A SLIRP TOMM6 TMA7 ZCCHC17 CCNB1IP1 MRPL53 RPS15A ZNHIT1 COMMD8 NTPCR TATDN3 LSM7 GEMIN2 LYRM2 MRPL35 EEF1E1 SDHAF4 FAU MEA1 ZNF700 TMEM136 SF3B5 ASNSD1 NDUFB7 CDKL3 MRPS15 MED28 BOLA1 ZNHIT3 NMRK1 SPATA7 RNF181 TMEM126B RPL17 NSA2 TMEM126A CHCHD1 RFESD NDUFS4 ALKBH7 CLHC1 C14orf2 PFDN5 C7orf55 CCDC90B SNRPG MRPL46 ACOT13 CRLS1 SLC25A26 RPL32 ZNF410 RPS5 TBX21 MRPS18C NUDT6 URB1-AS1 OST4 NAA38 ACYP2 SUPT3H PIGF PHB2 CCDC53 FIS1 GTF2H5 PNKD MRPS11 LINC00467 RNF7 RPL29 SLC27A5 PPIL3 TMEM218 C19orf70 SMIM8 COMMD1 FAM204A LINC00116 COA5 RNU11 NDUFA1 ANAPC10 VPS29 MRPS22 C11orf74 TTC39C C11orf73 RPL36 BLOC1S1 WDR20 THAP1 MRPL30 NFU1 NDUFA9 BRK1 C1orf53 TMEM223 ERLEC1 RPL31 GP1BA WEE2-AS1 ZNF277 C11orf54 CRADD MRPL23 ATP5I TRAPPC5 GTPBP8 C2orf49 RPL12 SDHAF1 UQCR10 MRPL43 DNAJC24 RPS3 USE1 RPL27A RNU6ATAC STARD3NL BPHL C19orf53 ZNF484 SURF1 DRAM2 METTL25 DYRK4 LAMTOR1 TRAPPC2L CLK1 BOLA3 ANAPC4 RPS16 TP53TG1 EPB41L4A-AS1 LIPT1 PFN4 C6orf48 PHPT1 CRYZL1 POLE4 COA4 SCNN1D POLR2F HIGD1A FNTA LIN7B COMMD9 ATRAID DERL2 ELP5 NPHP3 SEC11A TMEM132B ALKBH3 GTF3A RARS2 PIN4 TBC1D15 HNMT RPS25 STX10 ATP5F1 COPS3 ZNF586 CINP IRAK1BP1 DCTN3 INTS10 NDUFA12 ATP5J LEAP2 C15orf57 S100A13 RPL15 RPL14 GUK1 MITD1 GABARAPL2 SELM ENO3 PARL IFI27L1 ATG10 BABAM1 LPCAT1 SEPW1 NDUFB1 COX5B DTWD1 TIMM44 PKIG EIF4A2 TSACC MKKS TMEM216 TIMMDC1 KCNH5 CDPF1 ZNF35 MYL6B TRMU RPL13A GNPDA2 ZNF133 CCDC28A RWDD2B BRMS1L ZSCAN26 NME6 STX8 CCDC84 NDUFB2 SZRD1 NCAN NME8 ECSIT ATP5EP2 EEF1B2 TMEM243 THYN1 DERA WDR27 MICA SLC35B3 ANKRD37 MALSU1 SUCLG1 CCDC7 MTRF1L CHCHD6 ZNF322 FAM216A FGGY UFC1 ARMCX6 CYB5RL HSBP1 UTP11L TMEM160 TAZ RPS10 SYN1 AMT YBEY NUDT13 TIMM10 SCAND2P ZNF692 SLC35A1 ZKSCAN4 EIF3K NUPR1 FMO6P C1orf101 DDIT3 C9orf156 STX1B ATOX1 MRPL40 DNPH1 HINFP NBPF1 CENPV ZNF143 RPS19BP1 RPS26P11 TRMT10B HSF4 DRG1 DDT POGZ LINC00999 CELF6 MAGEL2 INPP5F ERMAP LRP5L ZNF75D PNISR MRPS31 ZNF596 NEIL1 C1QBP DUS3L RPS26 IDS PMPCB WDR11 C6orf226 N4BP2L2 TMEM17 AKAP8 THG1L TMEM159 ZBTB14 GALNTL6 MCUR1 RPF2 PURG RPLP0 SLC27A6 PLGLB1 PHF11 POLR3C RAD21L1 L3MBTL1 PRDM15 THAP3 FGF18 SFTPC PCDHA11 LRCH1 PACRG DUOXA2 DVL2 GCM1 GCHFR DDX50 NDUFS5 HSD11B1L ARMC12 UCHL3 ACAD8 NXF5 FBXO33 ZBTB48 PCDHB1 LINC00273 RBMXL2 BUD13 SLC6A13 NUP88 C19orf73 MEPCE HNRNPU SLC5A1 MTSS1 MESDC1 SYVN1 MFSD6 TOE1 NSD1 GAPVD1 ATP9A EYA1 ACLY DOPEY1 HARS2 DHX8 PSMB1 PAPD5 RPS29 GTPBP1 NFE2L2 GON4L GANAB AMBRA1 TROVE2 DSTYK CIRBP-AS1 GNAZ SRC TOM1L2 CASKIN2 MMP16 PPIF UNC45A RPA1 RAB10 LCLAT1 RAB21 SEC63 NCKIPSD UBE3C GDI1 KPNA1 HK2 G6PD HSP90B1 PTPRF GCC1 SLC7A1 PBDC1 BAG5 HUWE1 ZC3H18 KIAA0368 CAMSAP1 DNAJC7 ZBTB33 RPLP2 TMX3 PER2 HSPB1 IMMT REST GID8 HMG20B CDV3 FANCC KIAA0100 RBM10 SET YIPF3 SPATA2L EIF5B PFAS YWHAQ EIF4G1 TSPAN14 GMEB2 OSBPL2 NUCKS1 RHOA ZNF787 EIF3B PTBP1 FOXJ3 TNFAIP1 BRPF1 SRSF1 LARP4B CUX1 SCYL1 EIF4G2 POU2F1 IGF2R YWHAB DROSHA IST1 PDHA1 ANKRD17 TPM3 REXO1 NCL MED1 CBL U2AF2 HNRNPD DDX3X DIP2B ACTG1 KPNB1 HCFC1 
blue, DDX17 PTGES3 ATF1 PTMA SEPT7 SRSF11 LUC7L3 HMGB1 SUMO1P3 TXNL1 RNASEH2B PPP1R12A ERGIC2 SACM1L EIF1AX CD164 RAB33B HAT1 ZBTB11 G3BP1 FAM162A ACTR3 SEC24A TCP1 COPS2 SUMO1 PRPF18 SREK1 NXT2 FYTTD1 UTP3 ABHD17B KIAA1033 IBTK NAA50 GTF2H1 MCTS1 IER3IP1 SMNDC1 ZFP36L1 PMS1 SMARCA5 FAM103A1 CYP51A1 TRMT10C TMEM263 MORF4L1 MEX3C SS18 ANXA4 DENND6A FKBP3 APPL1 F11R ZNF644 FCHO2 MED21 PPCS ARHGAP18 WSB2 CTBP2 FAM76A WSB1 NACAP1 MINPP1 LSM6 LYSMD3 SPHAR CLEC2D CLTC PNPLA8 AP5M1 EDEM3 SAR1A GOPC MTMR6 CEP57 FNDC3A DCAF13 DMXL1 TOP1P2 UBLCP1 LARP4 TMEM128 NLK IGBP1P1 MTF2 CMPK1 EED HS2ST1 FAM133B PDP1 RPL23AP64 PRKCI TXNDC9 PLEKHA5 MSH2 ANXA2P1 TDP2 KATNBL1 FAM98A RSRP1 SEC24D KDM3A ATP2B1 ARPP19 SYAP1 FTH1P3 COPS8 FAM179B DEK DNTTIP2 CENPC MSL2 RPS7 DDX20 NUDCD2 ADI1 FAM49B UBE4A C2orf69 LCOR EAPP SEC24B SUCO PIK3C3 PIK3CA ZBTB2 DCTN4 MOSPD1 HNRNPLL C6orf120 USP1 ZNF181 RBM7 VOPP1 GLRX2 EAF1 CWC22 KBTBD7 UBA6 ANP32A NOC3L GPALPP1 TSN ZNRF2 PERP UQCRC2 ALG5 ZNF681 NDUFAB1 SP4 EIF3A EPS8 HIF1A TAB2 METTL7A EIF4E INTS8 C6orf203 CXorf23 TSC22D2 RBM34 DENND4A TUBE1 RPSA CCT6P1 CAST FRG1 HSP90B3P SKIV2L2 CDC42SE2 CHD1 MAP4K5 ZC3H11A C9orf85 ZNF140 MRPL15 CDC5L ADNP LYRM7 ZBTB8A LAPTM4A C5orf28 CRY1 FAM199X RAP1B RPL37A SNX24 NAA16 USP25 ARL13B PPIB GBP3 ZNF12 NAPEPLD RANBP6 TUBD1 NUP54 FAM8A1 KLHL2 QRICH1 SAV1 ROBO1 YES1 CHD6 RPN2 TRIP12 ANP32C FAHD2A FAM122A PABPC3 SPOPL MOB1B C10orf88 ATP11B ETAA1 TAF1D CLIP1 ECHDC1 DYNC1LI1 AKAP1 SAP30 HDAC4 LGALS3 DNAJC2 NARS NEK1 SIRT1 MKL2 ZNF654 HNRNPH3 UAP1 SYNJ1 TRAPPC10 PKN2 IFT74 TTC33 RPL23 SNX14 ARPC5 SH3YL1 HECA SLC25A16 SLC38A2 TLR1 MGA FGFR1OP2 CCAR1 A2M RIF1 SNAPC5 WAC HCFC2 GALNT1 ZNF658 SEMA3C HDGFRP3 PCNA YIPF4 CDC42 CIR1 SPIN4 GMPR2 DR1 ESCO1 TM9SF2 MRPL48 GKAP1 FBXL3 ZNF398 HEBP2 GIMAP2 DNAJB14 FH RANGRF UBQLN2 ZNF684 MYO1B KIZ RANBP2 RUFY2 USP33 ST13P4 PFDN4 RPF1 PLAA CNOT6L NKAP MAPKAPK5 LIMS1 NID2 SPAG1 SFPQ SEP15 CTSO ZNF226 ATP11C PLEKHA1 POC1B SP3 HMGB2 ANKRD27 TRA2B KLHL24 MOB1A C14orf166 REL ANKRA2 MLF1 OTUD6B GADD45GIP1 MAP9 FZD6 MTX2 XRCC4 PRRC1 AKAP9 DNAJB4 RPS15 MTDH ZNF551 MRPL1 PAIP1 SAP30L CREM ZWILCH EXOSC9 RAD1 IQGAP1 ZBTB44 SNX7 AKAP11 BOLA2 TRMT6 RANBP9 CENPQ NUCB2 LIN7C RRN3 CHMP4C THOC2 LYST RPL5 GMNN ZNF281 ZFP69 CAAP1 VCPKMT AP1AR MNAT1 SENP7 VPS37A POLR2J3 ZNF624 SACS ACAP2 NEDD9 GCLC RBMXL1 TLK1 OFD1 FAM53A SNX10 EIF2AK3 DYRK3 RHOBTB1 BZW1 TM2D1 AMMECR1L FAM210B CCP110 ZHX1 PARP2 EXOC8 SNX4 SASS6 UFL1 FAM63B TXLNGY RBBP7 CEBPZ RHOB ECT2 UBE2Q2 SLC38A6 TMA16 IL1RAP KLF5 PLA2G12A ARL6 ZNF610 KPNA3 HNRNPA1L2 CNOT8 ARL15 ATP1B3 C1GALT1 PPA2 GDI2 TTC30B SLC39A10 KANSL1 SNORD36A TUBB8 ZC3H15 RAB18 ITGA6 HSPA1A XRN1 GCSH PIK3AP1 RSRC2 GTF2H2 ZNF680 DNAJC10 SMARCA2 FAM104A MYO10 CEP290 NIPSNAP3A SERAC1 PSMD14 USP16 NMD3 GOLT1B TMEM30A KITLG JMY ZNF266 TCERG1 RBM26 HMGN3 MPHOSPH6 SPAST GAR1 DLG1 CFAP36 NHLRC3 TRAM1L1 REV1 SDHD TEAD3 PSIP1 METTL6 VRK2 SHOC2 RBMX2 ZNF273 FAM26F SCYL2 ATG5 CCT6A ACTR6 GRAMD1C HNRNPA2B1 BRD7P3 PAPOLA TSPAN2 ZNF555 RPS3A TARS PEX3 MORC4 GBAS RALGAPA1 VTI1B SUCLA2 SNORA32 BLVRB KTN1 YWHAG FAM188A AIDA KRCC1 KIAA1551 SRP72 TMEM184C SMG1P2 POLI GLOD4 SLC26A2 ARMCX5 NUP43 PDIA3P1 ARID4A CDC27 RABGAP1L PLA2G4A ZNF85 TRAPPC6B DAPP1 ZNF383 UBR5 CHAC2 NUDCD1 ZNF302 F3 SAMD8 XPA HERPUD2 EXOSC8 OGT ZGRF1 NDUFA4 UBE2D2 SLC24A1 NINL DDX52 TAPT1 HMCN1 COMMD10 ZFR ZNF721 PIBF1 TAF1A PGRMC2 CNIH4 NDUFB10 MED13L OSBPL11 KIF3A FASTK EDRF1 ZNF703 ZNF611 TMEM135 GPR65 MTRR EMC2 SNORD73A IMPA1 FRY TOPBP1 ZRANB2 ZC3H6 NMI ECI2 MATR3 USP6 TRUB2 ARL8B ZNF451 MPHOSPH8 TADA1 HEXDC TRIT1 SYNRG TRPM2 BIRC2 FRK SENP8 CDC37L1 RPL13P5 AMN1 AIMP1 NEBL DISP1 RAP2C TOX4 CCNG2 FAS NDUFA5 SUB1 INTS2 CSGALNACT2 DLD ELOVL5 ZNF714 SCRN3 CXorf40B BRWD3 SUCLG2 MICU2 TM9SF3 MYO5B PHF23 AVEN ARHGAP29 RNF20 QSER1 CDC73 SON EIF1B SEPHS1P1 USP38 TMEM154 UBE2B MIB1 CEP57L1 ZFAND4 RNF32 SCAF11 ZNF92 SLC33A1 ZNF16 SLK NOTCH2NL ASPH GNB4 CCNG1 TMEM182 SGCB LRRC37B MSMO1 PSPC1 RPLP1 MAN2A1 SCYL3 MPC1 HOMER1 DNAJC1 MRPL42P5 RAB40B RPS24 NGLY1 HDAC2 CCNJ PPP1R15B FABP3 PGAM4 UBE2N ABCA10 AMY2B ZNF675 CAMSAP2 SCAF8 CCDC91 HIVEP2 NCOA3 CCBL2 THAP9 UBA2 PPT1 STX7 ZMYM4 USP8 SBNO1 SEC61B ARMC1 MBLAC2 P4HA1 GNAI3 ST7L PSTPIP2 BRD7 MPPED2 UBE2R2 CCDC102B B3GNT5 DSG2 NPTN CENPJ PTP4A1 HSPA4 CBWD1 RPL23AP32 F2RL1 RABIF CASP6 UBE2E1 SNRPE GMFB NUDT12 ZNF91 LOC389834 EXOG ELOVL7 TMCC1 PMAIP1 MGAT2 RSF1 ACBD3 PNN MRPS28 TM2D3 GPKOW NAALADL2 DDX27 PPIG TMEM65 HSDL1 CNEP1R1 RFK CALM2 TBRG1 RPS17 CTR9 ATF4 SERINC1 FGF13 SETD6 HSP90AB4P PSMC5 ZNF439 SNX5 ANKRD10 SLC25A32 SEPHS1 KBTBD6 DCUN1D4 PPM1D DDB2 ZNF222 HLA-G NANOS1 SLC25A33 RNF14 PTPN12 ZNF131 EXOC4 LATS1 CCL28 AGL NCEH1 RPS6 POMP RTEL1 SLC26A4 ATG2B PPP1CC RNF138 BHLHB9 REPS1 R3HDM1 SENP6 ZNF658B TUBA4A USPL1 PCTP ZNF711 CPPED1 CREB1 NRCAM DKK2 PHIP VAPB EFCAB2 BOD1L1 CHCHD2 PAK2 PRPF39 SLX4IP UBE2H APAF1 PRMT9 SKIL KAT5 SUDS3 USP51 SHCBP1 CITED2 FXN IVNS1ABP ZNF766 SYNE2 CA5B SNORD4B RGMB CBLL1 ZNF354A B4GALT6 POTEE TRAPPC8 SLC25A46 CCDC47 ZNF354B NDUFS2 PRH1 ZDHHC2 NKAIN2 ST13 SNURF ZFP69B ADO SLC8A3 LENG9 DNAJA2 BLNK SPAG16 PAOX ZNRF2P1 ZNF708 DLAT RAB5A MGC70870 ABCB7 GPR87 EID2B MED9 C17orf98 ACRC HHEX SRD5A3 LY75 PCMT1 SLC38A4 ORC3 SART3 RPL7 RFX7 SMC6 PWP2 MTFR2 N6AMT2 AURKAIP1 CDC26 CYP7B1 SEMA3D NAT2 PRPS1L1 ZNF569 REEP2 FAM173B RPP14 AP1S3 STK3 ACSM1 PIPOX SDHAF3 LEMD3 KDM4D NIPA1 C7orf49 BCL2A1 ESF1 CCDC82 CIT ZNF749 ZAN ZNF227 RAB39B MGEA5 NPY1R NBPF7 HOMEZ SMURF2 PEG10 CARS2 UBE2Q2P1 TEX28 IFT80 ZNF678 KRTAP10-11 TRPM7 KIAA2022 NBEAL1 EFCAB3 RPL23A HRG ZSCAN25 RPL13 CTRC BARHL1 RLIM GRIK2 CXorf40A ANO4 NR5A1 KRT6C CA5A NKX2-5 PMP2 SH3BP5 ARHGAP36 SPATA25 FUT10 AGO4 PRSS50 DEFA5 ELFN1 TRIM46 ADRA2B ATAT1 PPM1L C9orf9 ZKSCAN5 FLT4 GPR21 C6orf25 HMX1 TTF1 ADAMTS17 KDM4A C8orf74 SLC7A5P2 NLRP2 ASL TM6SF2 ACSF3 C3orf20 GGT1 DHODH OR4N2 RCL1 SOX30 UPP2 INO80C TSTD2 FGA FAHD2B DSCAM DCAF4 C2CD2L TMEM63A EPS8L3 AP4M1 SUPT20H PDP2 RPL28 ZNF224 TAAR8 OR2B2 DDX10 OR10J3 OR56B1 FGD4 TST IFT172 RDH13 RELT GUSB BDNF CATSPERG HTRA2 ARNTL KDM4C HOXC6 MAMSTR ACOT1 B4GALT2 FAM118B DFFA CTNNBIP1 NAB2 OR7G2 ALMS1 HSD17B14 MED17 RAB43 GPBP1L1 TRIM14 DMRTB1 TCF20 RPS6KC1 NOL12 TRAPPC4 B3GNTL1 DUSP27 PCDHGB4 AKIRIN1 EIF2B2 RASA4 MAPKAPK2 OGFOD3 FOCAD C9orf16 CPM ZNF605 SDCCAG8 HAPLN2 PDDC1 CERS5 ST3GAL4 PSMG2 ANAPC2 TMED9 NOP9 GBA2 CLK2 CECR1 MMAB MYPOP S100PBP DDHD2 RTCB RPL7A KRTAP5-10 HDGF MIEF1 ULK3 TGM6 TTI2 VPS26B TRIM16 BRD1 GPATCH3 SNUPN ELOF1 DEAF1 RD3 PPP2R2D METTL22 PINX1 ANKRD40 MTMR12 PWP1 CCDC12 MTCL1 PKNOX1 GORASP2 FPGS NPHP4 UBAP2L ARHGEF19 FAM127B FAM195B PRR21 CADPS DRC7 FBXL20 MMP23B ERCC1 CDC42BPA UTS2 TNIP2 TMLHE C6orf89 SRA1 XPO7 PNKP NFRKB FAM73B GIGYF2 SLC35D2 PEX16 VPS33B MYDGF KLF1 CTNNBL1 FAM83F RAD51D POFUT2 TTLL1 PPIL2 BANP LMAN2 CLDN14 HUS1 ZCCHC8 RFXANK PSMC1 TMEM110 DOCK3 PORCN RPP25L TMEM258 ZNF343 VPS8 DAD1 LRRC61 ZNF581 ADCK1 RSL1D1 ATXN3 B3GALT4 NT5DC2 NOA1 FAM189B SECISBP2L TRAF2 CXXC1 ZMAT5 ZNF584 PTP4A3 AQR TPGS1 SLC39A1 MPDU1 EXOSC7 SETDB1 TINF2 ALG12 GBA CASP9 GPR107 FBXL15 CD151 ZNF524 LIN37 MRPL20 TMEM161A PREB BRF1 IL24 MYL12B ABHD16A NDUFA3 SPRN ATG3 ZNF207 SPSB2 SLC35C2 PRPF31 C1orf122 GNB2 NBR1 SHB STARD5 PHC2 SMCP TUT1 SGSM3 ZFP64 AGPAT1 ORAI2 CBY1 KTI12 SPDYE7P ATG101 POLDIP3 NUDT22 TBC1D22B STK11IP UCK1 C19orf24 NDUFV3 POLR3D CCT7 TRMT61A SERTAD1 ZFPL1 IMPDH1 TOP3B PSMD4 HACE1 ANGEL1 POLG ERGIC3 DRG2 SMARCAL1 PSMB6 DCP1B FAM3A GMPPB LARS2 PPT2 TRIM27 HMG20A SAP130 APEX1 SH3BP5L TTC1 IFRD2 MRPS9 ICMT WDR46 TUBB4B UBL4A LRRC29 TBCB IFT27 MGAT4B INTS5 CHTF8 KRTCAP2 ACTR1B PRDX5 URM1 CLPTM1L C10orf76 EIF3I CLPP NACA2 CAPN15 TOR1A GPATCH4 PANK4 CLIC1 TAF10 EPS15L1 DHX35 TRAF7 ADIPOR2 ARMC6 C9orf142 BCR SDHB ARFGAP1 COG4 DOLK CCT3 C19orf43 ELP4 TANGO2 TAB1 GSS UBAP1 PRAF2 VIPAS39 CCDC22 COPE ANKZF1 PIH1D1 CYFIP1 DGCR14 ADCY10 ACOT2 ERCC2 TRMT44 EIF3D MOGS UBAC1 PGLS TMUB1 SREBF2 UQCRFS1 LOXL3 ZBTB17 MED27 SMIM10L2B TAF6 MON1A ACD WBSCR16 WDR45 TRIM9 TULP3 DCTD TUBGCP2 THADA CACNA1S MOS CLCC1 MPST CCDC127 ELOVL1 TBC1D5 DAP SND1 PFDN1 FAM160A2 EDC3 HAUS4 BBC3 CUEDC2 THOC5 TOR1B PRMT7 UBR4 CDK9 PLP1 XKR8 RPS9 SELO AP2M1 MOSPD3 NDUFB8 XRCC6 BCS1L MEN1 CAPNS1 COPS6 SRM L3MBTL2 SLC5A10 MPND IRX1 MRPS2 HDGFRP2 EPB41L4A DCPS RNF25 VWA3A MPV17L2 AAR2 OS9 PABPC5 OXA1L AP5S1 CTCF RNF185 BAP1 DDX49 ALX1 SMG9 ATP6V1F SPAG7 ARPC4 RALY TMEM207 ABCF3 ZBTB7A NAGPA APBA3 SNX17 UQCRC1 RABAC1 TSPYL6 BAX RABGGTA ZNF473 NUBP1 THAP7 SLC25A3 TMEM55B LRRC28 CPSF3L POLD4 FLOT1 F8A1 KHNYN GTF3C5 CSNK2B MOB2 IDH3G SPRR1A SNX22 ERCC3 SLC10A3 GPS2 AATK GMPPA FCGR3B OR9A4 ZNF557 FRRS1 STRN EXOC3 MPV17 NR1H2 DDX41 EIF2B1 UGT1A3 CALN1 CCDC124 ARHGEF1 HYDIN DEFB108B CLRN1 ROM1 SLC19A2 JADE1 JPH2 
