E2F3_UP.V1_DN,TGM5 POP1 LYPD3 EIF3CL UTS2R ADM2 IRGC BYSL RAP1A PLAT LHX6 BCO2 ZBED2 MFSD2A SPTB PRSS33 BDKRB2 NR6A1 IL6 MMP1 LINC00842 GRID1 WT1-AS ARHGAP18 PC KRT80 POLR1A RUSC1-AS1 AC010605.1 GAS2L2 HSD17B3 SPRR1B EBLN2 LINC00662 ETV3 APOBEC3G LIF TGM2 DCC FBXL19 ZNF782 TMEM266 CDH15 MARK2 FAM209A LFNG C8B SNORA28 ARL15 SH3TC1 ZFAS1 SERPINB1 CBX3 GALNTL6 RARA IFNE NYNRIN SPNS3 S100P SH2D2A SLC6A14 RBM4 SRGAP2B MEGF6 URB1 SOX1 PCDHB4 HSPA6 NRL LINC00173 SNAPC4 B9D2 RAB43 DTWD1 PCNX3 SLC2A6 RIF1 ADAM8 EREG CIITA INTS7 IRAK2 ZNF3 IFNA13 RPL34-AS1 GAS8-AS1 STXBP5L GPRC5A KLHL28 PPARD HOXC4 MRPL55 ZNF135 SND1-IT1 HAPLN4 WASH3P NKX6-3 SLCO2B1 CXXC1P1 MMP3 GIPR HSD17B7P2 RUFY2 FUBP3 ZNF674-AS1 SPAG11A OLFM1 ZCCHC7 TBRG4 PPAN DOK7 ADGRE2 STX1A TMPRSS6 ADGRF1 SNHG3 KCNQ1OT1 RSPH6A NT5C NAT9 GTF2H2B STK40 CBLC C16orf74 KIR2DL4 TAF15 LRRC8E PCSK9 CLEC7A PVT1 ZBTB49 DUXAP10 ESF1 KRTAP2-1 MAGOHB RNF215 TLR2 NACC2 STPG1 ZC2HC1A TREM2 GJB5 EHMT1 NCKAP1L THBD B3GNT3 CYP4F29P AXIN1 ANKRD46 INO80C EEF2KMT CASP14 BMS1P2 ZNF284 PODN PMAIP1 NUP58 ZNF646 OR6B1
E2F3_UP.V1_UP,ENO2 SBK1 CCNE2 TMEM155 MMP15 CDKN2C SYNM CD83 ABHD15 ZDHHC23 SAMD11 MYB CCNE1 RRAGD ZNF483 CEBPA FAXC TM6SF1 UBE2QL1 KISS1R ZNF367 TMEM158 EML6 FGFR3 GCH1 FGF9 CMPK2 TPPP ALKAL2 SMAD6 ABCG2 PDXP ZNF703 ADGRB2 PXMP2 CSPG5 CHST7 SHANK3 FAM222A ZDHHC14 PTCH1 TMOD2 E2F7 SNX10 SAC3D1 CDKN1C RAB9B EPHX4 CBX2 LEF1 HRK HEY1 TMEM121 TMEM106C IL17RB INA RIPPLY3 NEFL CYP26A1 SLC27A3 MNX1 HBA2 NAT8L FAM43B MSRB1 RECQL4 GPR160 ZDHHC12 GAD1 ANTXRL CCNO FAM92A MEX3B KCNS3 FOXD1 DCK ZIC2 DDAH1 INHBB MANEAL SEPT3 SLC27A2 HPGD SLC30A4 CHML TSHZ1 RASGRP1 CABLES2 BRI3BP GKAP1 C11orf96 CRY1 SYNGR3 EEF1A2 PEG10 POLE REEP1 CCP110 UGT8 CHST1 RTN4R ARRDC2 PCNA ZFP30 HEY2 MICB ANKRD18A PLXND1 TIAM1 KHDRBS3 EPB41L3 NPTX1 NPAS1 SAMD1 CHRDL2 ATRNL1 DCLRE1B EGR2 EMC9 NUDT22 FEN1 L3MBTL3 LIN7B POLE2 NR2F1 RAB26 TIFA PIN1 DTL PDIA2 CDC20B NOL4L GINS1 TAF5 LMO2 FUT5 FAM78A JPH1 FANCA HOXA9 APOLD1 TSPAN5 SLC6A2 MAP3K21 TP53I13 TMEM246 MAFG-DT PLSCR4 LRP4 HSPA2 RYR1 EGLN1 RTN4RL1 ATAD2 ESX1 RASD1 DHRS13 SOWAHA TLCD1 CDK19 SMCO4 CHST2 MBOAT1 NFIA-AS1 SHISA8 CDK5R1 TLE2 RHOBTB2 SIX5 TMEM201 TAS2R38 SNRNP25 PYGO1 KLF16 SH3BGR KCNA6 PCOLCE2 LCN6 EFS LRRC45 MFHAS1 FBXL16 GPR137C NGEF SLC4A3 ATP6V1E1 CDRT15 WNT9A MAP6D1 SYN1 TMEM97
MYC_UP.V1_DN,ZNF236 LYPD3 TGM5 GPRC5A PLEKHG2 RAP1A HIST1H2AC MMP1 ARNTL ANGPTL4 SPRR1B IRGC UTS2R NTF4 BCO2 S100A9 FGD2 CLCA4 ZBED2 PLK5 CPNE2 NRP1 MICAL1 OSBP2 MEGF6 GAS2L2 NBEAL1 TLR2 MGARP MN1 SPTB SERPINB1 SPOCD1 OR2A7 PLAT PBX4 ABHD3 SYNE3 PC C16orf74 GRHL1 IL6 NGFR ADGRF1 C1orf159 PRSS33 ATXN7L3 TGM2 MMP3 LZTS3 ADHFE1 KIAA1841 PDK2 PODN SPNS3 DUSP18 C11orf80 MAP3K6 RUSC1-AS1 REC8 GRID1 NYNRIN MST1L JOSD1 TUBA1A CXCL3 EREG B9D2 HOXC4 C20orf181 TNFAIP2 PJA2 DEPP1 VAMP1 C1orf54 LINC00293 PLK1 SRGAP2C NR6A1 CD1D TP53INP1 NID2 C11orf72 AC010605.1 MIGA2 IRAK2 CXXC1P1 HEG1 TTC7B LINC00173 POGZ PLEKHA2 BANF2 KRTAP2-1 CCDC82 AGO4 ATL1 PSMC3IP COP1 GPAT3 S100A8 ACAT2 LINC00842 SLC6A14 GALNTL6 SRGAP2B GJB5 MEG3 CDCA8 RHBDL2 MTMR11 WNT5B PTK2B C11orf95 FGD6 TEP1 LINC00685 SKIL RNF19A RNASE4 IL1R1 MMP9 CYP4F29P GBP3 RAB4B SLC6A1 TRPM4 WNT9A SLITRK6 DSG1 GINS1 SDR16C5 MCHR1 BCL9 CLSTN3 ASAP3 RNF152 SMURF1 IL18 ZNF467 AGER LMTK3 BCAR1 WDR47 KRT80 ZNF334 PTPRE CLIP2 AKR1C3 ARRDC3 ZNF789 CA7 CDKL5 PAK3 PBX3 PCDHB4 STPG1 HIP1 PPM1N GAMT SYT1 PDZD2 KATNAL1 ZNF414 KMT2D PPARD MISP TRIM56 PRRT2 KLF12 HOXB2 SAMD9 CCL20
MYC_UP.V1_UP,HSPA6 TMEM201 RRP9 GEMIN5 DUSP2 RRP12 UBIAD1 COQ8A PRR3 KLF16 ZNRD2 P2RX5 GLRX5 SLC25A26 ECE2 TGFBRAP1 UTP14A DGAT2 PIGW TECTB CCDC78 AGPAT3 MICU1 TWNK PLD6 CHKA CD3EAP JPH1 SMYD5 ZNF215 C12orf66 EXOSC5 FAM86C1 RPP40 GPD1L PIM2 EEF1AKMT1 SLC19A1 C19orf48 PES1 NDUFAF4 P3H4 PRR7 VPS9D1 PLA2G4A TMEM97 LINC00951 MPHOSPH10 FUT5 TOP1MT TAF5 SLC25A22 TSSC4 FAM216A SLC6A15 PCOLCE2 POLR1E CHCHD10 SLC27A2 METTL1 TMEFF2 GLS2 SAC3D1 PMM2 HS6ST2 DENND2D FARSB FOS CFAP70 ZNF593 TDRD10 SLC25A15 AHSA1 DIS3L MRTO4 LHX6 NLE1 EEF1E1 IL17D ABCC4 NOC4L ZNF667 CD320 UTP15 PUS7 MMP16 UNG DCTPP1 TTYH2 HP OAF LYPD6 RRP15 HS3ST3A1 PUS1 HSPBAP1 USE1 DDX10 ADGRE2 TFB2M SLC29A4 CAMKMT ALG3 SORD DCAF4 ANO2 NFIA-AS1 RPTOR KLRG2 AC005255.1 TSFM LRRC61 NOP14 PCDHB18P MMP25 SCFD2 SLC25A25-AS1 CALML4 QTRT1 WDR4 WDR83 PRMT3 C5orf46 CDCA7L TAF4B HLF ICAM5 MNT SHISA9 VWA3B B3GNTL1 APOA4 CGREF1 PRAP1 DGKD MBLAC2 LINC00628 ZNF549 MTERF3 EXOSC6 QSOX2 ITPR1 SIX3 GP2 PUS3 DPYSL5 WDR43 SPATC1L DPP7 DLL3 NOL6 UBE3D SPPL2C C20orf27 AC114267.1 ABCC6P2 LELP1 MTFP1 TMEM132B LAS1L IPO4 PPRC1 PRELID3A ISOC2 ESF1 HSPE1 NIP7 NR2C2AP AMPD2 TRNAU1AP CCDC124 CAPS REPIN1 EXOSC9 PUS7L MON1A RPUSD4 PCOTH ZNF420 NEFH TRMT1
SRC_UP.V1_DN,PLAT UTS2R UHRF1 LFNG MMP1 PIK3C2B NOL12 DEPP1 SLC2A6 WT1-AS TGM5 GJB6 MMP10 ZBED2 PPIL1 IRAK2 RAP1A CLCA4 EIF3CL NFKBIE ADA S100A9 LINC00842 LYPD3 MEGF6 ARSJ MCM5 GTF2H2 PLK4 COBL NID2 NYNRIN C17orf64 PRR19 CERKL LIG1 MGARP TMOD1 ACSL4 IL7R GDPD3 IFI6 ZNF721 PC SOAT1 ABHD3 KCNMB3 ACTL6A ADH4 C11orf72 CXCL5 POLR1A ZNF135 CMTR2 TRIM73 MON1A ANHX SLC7A14 CENPH DPYD CAPN12 ARRDC3 HOXB2 MYSM1 GINS1 SPNS3 RTN4IP1 PCDH19 RARA NRP1 CTDP1 GRID1 IFITM10 GALNTL6 LINC00685 IVL CHAC2 ZNF782 B3GNT3 ATAD2 CDCA7 EREG ADGRE1 ATPSCKMT ZNF451 MAP3K6 E2F8 ZNF3 DGCR11 TMCO2 IRGC SERPINB2 MCM4 CENPS EMB PTBP2 FAM153A CSAD DTWD1 SYT1 SUV39H2 FANCL S1PR3 SH3TC2 COL8A1 C8B DISP2 GFRA3 PRSS33 CARNMT1 CA7 RNF220 NPY5R ZNF436 COQ4 TREML1 MN1 PHLDA2 PCDHB4 STK17B CWH43 SPRR1B HS3ST3A1 RCBTB2 MCM3 RACGAP1 KIAA1841 GON7 UNC119 PAK3 SEMA6B ARL15 TTC14 WASH3P IFIT1 DCAF17 ZNF628 COMMD9 ANO7 C1orf159 RAB33B CPPED1 NBEAL1 MIR17HG PKP2 STARD3 PIK3C2G MMP3 RRN3 POP1 COP1 ADGRF1 CDK11B IRX5 SLC12A5 SPDYE1 OTUD6B ZNF789 RNF168 SNX32 ST8SIA2 FRMD4B PTGER4 RFTN1 SCRN2 NLRP8 EZH2 SYT15 TMEM14A
SRC_UP.V1_UP,FOS TMEFF2 TONSL SRC SH3BGR FMN2 SPPL2C CLDN9 NUDT4B DUOXA2 AGPAT3 TOX3 ATP6V1E1 CEACAM19 LINC00112 ARRDC1-AS1 CFAP74 NYX COL4A4 MATK CFAP45 GINS2 KCNQ1DN MTMR9LP LAMP3 FGF23 RPRM WTIP GVQW3 SLC26A1 IBA57-DT VPS37D PDZD7 LGI4 NMRK2 PRADC1 SLC35F4 MAMDC4 FUT5 CASC22 ETV7 SMO NAT8L SRMS LYZL4 PRR3 PCP4 KCNH3 HPX MORN3 BRWD1-AS2 MLXIPL MRPS34 TM4SF5 DYRK4 DTX2 RNASE1 ICAM5 C2orf73 FOXO4 ACY3 MIOX QPCTL TMEM255B BAHD1 A1BG-AS1 SVBP VN1R2 IRF8 ATOX1 PIN1 SYN1 GALK1 TMEM88 GPX5 PI16 SLC4A9 CCDC65 CAPS SLC25A22 TFR2 FES COX4I2 STAC3 DLGAP1-AS2 NKX6-3 GRWD1 C19orf73 CPLX2 APOA5 LELP1 MBD3L1 MED10 FNDC8 POU3F2 CLIP3 TMEM11 FBLN2 LINC00661 FNDC4 TMUB1 AAAS MMP16 COL26A1 SOCS1 DNAJC22 PRPS1L1 VWA3B GP2 TRIM15 DCLRE1A FBXO44 SLC22A6 ABTB1 BCRP3 TTC21A GAS6-DT NPC1L1 ANGPTL6 AIM2 TTC25 CRTAC1 BMF STAB2 BCL2 OR1F1 DLL3 OPRL1 TMSB4Y GPR55 CDRT15 SCARF2 MAPK8IP2 NEU1 ASPSCR1 SUGCT SULT4A1 RFXANK PIK3R5 TMEM106C LPO LINC00628 CD70 GPR15 AMER1 ATP8A2 CFAP46 ESR2 LAMC3 NAALADL1 PPP1R3B RAB3A PACSIN3 ACAP1 UBIAD1 APBA1 IGFALS TCEAL3 LYVE1 PSG8-AS1 APC2 CHCHD10 HMX1 AADAC PLAAT4 LEKR1 CALML5 TAF3 LCE3D PFKFB1 SLC25A23 TECTA SEC11C CABP2 SMTNL1 YIF1B
LTE2_UP.V1_DN,NPY1R IFIT1 IFI27 BST2 SLC6A14 IFI6 IFI44 IFIH1 LGALS1 DDX58 IFI44L GREB1 HERC6 IRF7 AC004551.1 FHL2 OAS3 DDX60 GPER1 PARP12 TFPI2 SP110 UBE2L6 CCN5 IFIT5 IRF9 IFITM1 CRABP1 GFRA1 IFI35 ISG15 ADD3 SP100 CAV1 TRIM14 LGALS3BP ASCL1 MDK MICB TDRD7 ZNF107 OAS2 COL9A3 PMAIP1 PSMB9 DLC1 IGF1R JAK2 ATF3 SOX3 CASP8 USP18 NMI TAP1 HIST1H3H GRB10 MTCL1 GCA PDZK1 TFAP2A SAMHD1 PRSS23 XK NMRK1 CSTA CALB2 PPM1E CALCR IFIT3 SLC16A1 OASL SATB2 SAMD9 MGP BMERB1 GAL CHN1 HIST1H4H LPGAT1 ELOVL2 WIPF1 USP25 IGSF1 IFRD1 DTNA EIF2AK2 CEBPG HERC5 MOCOS ELF4 PDLIM3 LTN1 PTBP2 PRKAR2B ANXA3 MPHOSPH8 ID1 BHLHE41 DNAJB14 ZNF43 PCSK6 IL24 NAV2 INPP5F PTGES UGCG FTO SLC7A11 SLC24A3 ZNF140 UTP14A ZNF84 SLC1A1 POT1 NCBP1 SVIL HES1 PTER TM4SF1 PLCB1 BCL2L11 MATN2 BTG3 ARHGAP12 BCL2 CDK8 NRP1 HIST1H2AC RPS6KA3 PLSCR1 TAF12 TENM3 AGTR1 HIST1H2BG POLI RNF6 GEM STC2 AMIGO2 LGR4 ALG13 N4BP2L2 PHF11 NRIP1 CA12 PSPC1 CBLL1 CNN2 CBFA2T3 JAG1 NUP160 RMC1 KAZN GART ZNF268 ATP8A2 EPB41L2 AMMECR1 EGR3 FKTN EFEMP1 DUSP2 PEG10 NFIL3 NCOR2 TSPO RIF1 JMJD1C RRN3 RHOBTB3 PSAT1 GADD45A SYTL2 HIST1H2AG NOTCH1 SLC16A7 HSPA13 CSTF2T LAMA3 LAMP3 ARMCX5 CAP2 KLF4 MTMR6 PTPRK DSCAM NUP58 CHD1 RFWD3 MYO10 RAB31 NIP7 GTF2I ZMYM2 AC092161.1
LTE2_UP.V1_UP,TNFRSF11B CEACAM6 GALNT12 SGPP1 VTCN1 AOX1 SERPINA1 FGFR4 ELF5 ADIRF EPAS1 CHST11 RFTN1 MAOA TNNT1 EHF MGAT4A SDCBP EDN1 PGM1 BMP7 OPN3 PCP4 DRAM1 ATP6V0A4 FERMT2 SOWAHC ASPH IL1R1 ABCC3 SEPT10 DAB2 RIN2 CLMN RAB40B NPC2 CYP1B1 KIN MARCKS SASH1 PLAGL1 SORL1 RCAN1 UST PIGH SOAT1 CCDC170 MBP ACOX1 MAP3K5 GOLM1 DUSP4 TFPT SLC9A6 ADORA1 ACTG2 KMO PLPP2 SLC26A2 CXCR4 CLIC3 QPRT ANXA6 RMND1 GGH KATNA1 UHRF1BP1L EPN3 BACE2 DIAPH2 ECI2 IGFBP5 PNRC1 PPP1R3C BNIP3L SLC2A10 LRP8 RHOQ C1orf115 RPS6KA5 GPX3 REEP1 RRAGD PLCB4 PCDH9 ENOSF1 PIP DHRS7 LMO4 PSTPIP2 UBE3B CREB3L2 PTOV1 FA2H MMP9 SERHL CEMIP CGRRF1 CYFIP2 TNS3 ORAI3 POLE2 FAM117A ABCG2 ATP6V1H TBC1D8 EPS8L1 ULBP2 KIF13B EHD3 ACOX2 INSIG2 GTDC1 PRPS1 GSTZ1 SECISBP2L ALDH4A1 NIPSNAP2 RLN2 P4HA2 EFCAB11 TK1 APPL2 SLC12A2 ANKMY2 PROS1 SCARA3 EPHX1 PTGER4 AKAP12 DEGS1 CALML5 STAU2 UNC13B CDKN3 HSD17B14 MEIS2 RAB29 RAB4A SYT17 MICAL3 TMC6 GCNT1 LONP2 FBXL18 BTG1 SEC23A CSGALNACT1 P2RX4 PHACTR2 GLTP NUDT4 SORD DPYSL2 UROS PPFIA3 HRAS RAB27A SERHL2 PDE8A AQP3 PBK KLHDC2 TENT5C HMGCS1 DSC2 CEP76 PJA2 NOVA1 NUCB2 NUMB GNA14 MYO5A B4GALT5 NUP43 CD302 EPB41L1 ASRGL1 TIMM13 TST C4orf19 ALDH3B2 HYPK MRPL13 SPTLC2 HMGCS2 GCLM PRKCH
MEK_UP.V1_DN,NPY1R PDZK1 IFIT1 MGP GREB1 GFRA1 TM4SF1 IFI27 HSPB8 KCTD3 DDX58 HIST1H2AC BST2 DLC1 SLC6A14 RHOBTB3 PRKAR2B UBE2L6 IFI44 EGR3 IFI6 MYB SLC26A2 IFIH1 LRIG1 SP110 IFI44L SGCG RPRD1A HERC6 MSMB ID2 AUTS2 GPER1 AC004551.1 DDX60 KIAA1324 KIF5C HIST1H1C BCL2 HIST1H3H HIST1H2BG IRF7 SATB2 CCN5 ASS1 ARMCX1 USP18 APBB2 FTO ARMCX3 OAS3 MYLK ISG15 NMRK1 AGL HIST1H2BH ZNF107 STXBP3 MOCOS AOPEP TFPI MYBL1 UBA3 ITPRID2 IFIT5 SHTN1 TCN1 SMPDL3A POLI NRIP1 PRPF38B AK4P3 MYC PTBP2 ABCA12 HIST1H2BE ATF1 FASTKD1 GOLGA8A ABLIM1 BMERB1 IFI35 QPRT SMAD7 ANXA9 HIST1H4H RMND1 TTC39A AMIGO2 RMC1 MPDZ ASCL1 CYP26B1 OAS2 IGF1R SNX10 NOL8 S100A8 ZNF140 JAK2 SYCP2 CSTA OXSM IRF9 IFITM1 SLC35A5 RNF43 PDCD4 PMS1 SEC24D MTIF2 CALB2 ALG13 PTER ELOVL6 ELOVL5 PSPH TDRD7 SLC16A6 CHN1 RAB29 HSPA4L GOLGA4 INPP5F GNL2 NREP F12 LIN7C ARMCX5 ZNF652 LSM7 DCAF6 CBR4 HIRA BAZ2B IFT57 TOP2B HIST1H2AG MAFB RASGRP1 TFPI2 PLBD1 ZBTB10 ZNF84 MOCS2 LTN1 NGLY1 MARF1 HIST1H2BI PRELID3B BLNK ATF3 MTCL1 ATP8B1 ACTR6 SP100 PCP4 CASP8 RSBN1 LPGAT1 METTL3 ZNF43 IAPP INPP4B POT1 RALGAPA1 UTP14A INSIG2 CALCR OASL PGR MINPP1 SAMHD1 TAF2 JMJD1C ANGEL2 GALC CETN3 MAN1A2 AQR COL9A3 HIST1H2AE TCF12 WIPF1 TAP1 TRIM14 HIST1H2BF SOX3 PRMT3 NPEPPS FKTN GDAP1 NDUFAF1
MEK_UP.V1_UP,CYP1A1 CEACAM5 AKR1B10 OTULINL CEMIP COL5A2 SGPP1 ALDH1A3 CYP1B1 UPK3B S100A6 UPK2 MEF2C EPAS1 CEACAM6 ALDH3A1 FGFR3 S100P CLMN ASPH PTGER4 DUSP4 SLC2A10 CXADR TNFRSF21 PPARG LHFPL6 LOXL1 BACE2 GALNT12 KRT81 PKIA TGFBI EGLN3 PLPP1 EPHA2 TBC1D8 OPN3 ATXN1 ADGRL2 GABBR2 PDK4 CAPN2 ENO2 TTC26 PTPRE SH3GLB2 LRP8 IGF2BP2 FADS2 KRT7 PTMS CXCR4 ABCC4 CADPS2 AQP3 AKR1C3 DBNDD2 SLC6A6 GNE ARHGDIB LIMCH1 MALL CCNJL WNT11 TTC9 INAVA MYO1D SLC9A6 SPTBN2 RAI2 TNS3 LRP5 TMPRSS4 SGCE CSGALNACT1 F2RL1 GRAMD2B CLDN9 MAP3K9 SLC12A2 SDCBP ABCG1 SCCPDH SORL1 SLC2A6 GPX3 CBLB TNFRSF11B MAN1A1 BCAM FERMT2 ABCC3 FOSL1 MAOA ALDH4A1 COTL1 B3GNT3 MPZL2 ETV5 TIMP2 RAI14 CAPN5 AKR1C2 NPC2 TRIM29 NT5DC2 PCDH1 EPHX1 BCL3 ITGB4 BMP7 EDN1 TUBB2A PCDH9 GOLM1 SIX2 PACS1 ACSL1 RAB5C PDLIM7 GDF15 ST6GALNAC2 PTPRU CRLF1 FGB RAB8B EPHA1 LAMC1 CORO1A NT5C2 DBNDD1 GPX2 C1orf115 GCNT1 CHKA CAMK2N1 PACSIN3 KLF4 VASP ARL4C ELL2 ANGPTL4 FLVCR2 IL4R PTK7 CDC42BPB SAMD4A PEG10 SLC7A11 TNFAIP8 APOD PRKCH UPK1A AGAP1 RFTN1 TGFB1I1 CUEDC1 ANOS1 MYO5A C11orf95 EFHD2 CRAT PARM1 L1CAM NUMB EHBP1L1 TP53I11 NEDD9 ERO1A ADM ULBP2 GUCY1B1 ST3GAL4 FHL1 MXRA7 NME4 SPTLC2 SPAG1 PPP1R13B GAL STRN4 KCNN4 VWA1 THEM6 MICAL2 AREL1 LGALSL PTOV1 SEPT10 POR CLDN4 PLAU ARRB1 CHST11 SCAMP4
RAF_UP.V1_DN,ACKR3 BAG3 NPY1R PDZK1 DKK1 GFRA1 SH3BGRL ID2 GREB1 AGR2 LRIG1 PMP22 CCND1 SELENBP1 IRS1 TFF1 LPGAT1 SLC7A2 DLC1 MGP EGR3 SCUBE2 MSMB TSPAN3 SLC6A14 ENAH TM4SF1 B3GALNT1 SGCG MICB AUTS2 CRYBG1 CCDC170 CA12 MDK TFF3 TFPI CLIC3 INPP4B WASF3 ADGRG1 SIDT1 DNAJC12 IRX5 ALCAM GPER1 INPP5F PXDN CPE ABAT BCL2 PDGFRL SYTL2 ZHX2 APBB2 MYB GALC AOPEP PLK2 HSPB8 KITLG NEDD4L IGFBP5 BTG3 CRABP1 TMEM268 IGFBP2 BTBD3 GULP1 IGF1R MYO10 TBC1D16 SLC19A2 CBFA2T3 MPDZ CCN5 MYBL1 ABCA12 AK4P3 KIAA1324 TCF12 AK4 CALB2 MED13L TTC39A SERPINA3 CAV1 HDGFL3 IGFBP4 JAK2 S100A14 CCDC22 BMERB1 SATB2 RND3 MYLK ZBTB10 HIST1H4H SMAD7 OSR2 ID1 MXI1 MEGF9 ASCL1 CTNNAL1 PPP1R3C IFT57 PLCB4 MAFB TCN1 MYO1B ABLIM1 BAMBI SLC24A3 SLC39A8 TRPS1 PDCD4 CCDC6 PKP4 PCSK6 CSTA ROBO1 SNAP23 CSTF2T SLC1A1 DLG5 PLS1 ELOVL2 TMPRSS3 TSC22D3 CALCR GDAP1 TGIF2 RHOBTB3 GPATCH2 EFNB2 SLC16A1 VAV3 ARMC9 GTF2I RASGRP1 SHQ1 ARL3 PDK3 CELSR2 FAM216A FTO ARNT2 LIN7C PPM1E CRNKL1 PCGF3 UGDH SHROOM2 SOX3 PGR PLCB1 GPC4 DDIT4 COL9A3 EPB41L2 TBC1D30 GHR EIF2S3 FAM234B IL24 SOX4 PALLD ZNF32 SPIN1 PMAIP1 MINPP1 JMJD1C FRAT2 SOX9 CHST15 PTBP2 FANCF GPD2 KYNU GAPVD1 STC2 CASK KDM6A THADA FOS DIDO1 RRN3 TFAP2A FTSJ1 SDC2 EPB41L4B TGFB2 OSTM1
RAF_UP.V1_UP,ENPEP S100A9 VGLL1 HSD3B1 PPARG CSGALNACT1 TCIM TSPAN12 SGCE BLNK EPAS1 CAPN6 HPGD ANKRD6 MYCL PYGL NFE2L3 GPR37 SERPINI1 GRAMD2B GLRX XYLT1 KCTD12 COTL1 ALPP CGA TNFAIP8 FYN HBEGF GNAI1 ITGA6 OPN3 P3H2 STS CLDN1 SGPP1 NMU RSAD2 C4orf19 MICAL2 KLF6 UGT8 OSBPL1A PXDC1 C1GALT1 TEAD1 FCHSD2 OPTN CDC42EP3 S100P ARHGEF3 TFPI2 ALAS1 TNNT1 VTN PHYH GJA5 KHDRBS3 MICU1 S100A8 RASL11B BACE2 BPGM CAPN2 TNFRSF21 FAM49A UPK2 KLHL7 CYP1B1 PKD2 PTGER4 ITGB6 PARVA TUBB2A GNE SEPT10 ASPH KAT2B MSX2 HERC5 SPRR3 CABYR CERK JAM2 TLE2 CD44 LRP5 NUAK1 SLC31A2 VTCN1 CRISPLD2 EGFR MAN1A1 GM2A PDE4D UPP1 QPCT RNF144A DSC2 PEG10 LAIR2 MPZL2 LAMC1 L1CAM ANKMY2 MTMR11 CORO1A PGM1 KCNN4 ACOX1 HACD1 DUSP4 NAV2 ABCC4 FGF1 HEG1 CEBPD ETV5 PSMB9 GABBR2 NMI MAP3K5 PER3 ACSL4 CCR1 AAK1 TMSB15B FERMT2 NR4A3 ABCC3 NPL TBC1D2 PTER CDK18 TBC1D8 PLS3 RCAN1 SEPT6 B3GNT3 GATA2 ANGPTL4 ACYP1 GALNT12 GAREM1 CREB3L2 MALT1 NDC80 FBXO3 SYNE2 IMPA2 SAT1 SKAP2 GRB10 SMAGP DBNDD2 ERAP1 ZNF331 SCG2 NTAN1 CLMN PTMS HSPA2 FAM13A SDCBP ME2 DHTKD1 SLC2A6 NPC2 SCARA3 PSMB10 CRIM1 MTMR2 CEP70 DHRS7 SOCS2 ACSL1 HSD17B11 ABHD6 CAST NMT2 RRAS2 FZD5 MORC4 SCCPDH CAMK2N1 CAPRIN2 MAPRE2 PRPS1 NEDD4 TBC1D2B ARHGAP26 TES GCLM PRKCH
BRCA1_DN.V1_DN,GM2A DPYSL3 GSDMD BRCA1 NDOR1 ZNF32 C1orf159 ZRSR2P1 RAB40C RAPGEF1 TCF7L1 VAMP3 MSH5 GATAD2A LYVE1 CDK11A PDLIM3 INSR VPS50 LYL1 GREB1L INPP5J RBP4 SLC5A2 ATP4A AURKC SCARF1 KCNQ2 CDC42EP2 CARD10 PTH2R SLC5A1 OLFML2B PCDHGB6 NPFFR1 SPG21 GDF5 ARF1P1 SPATA31A1 HSD11B2 DPY19L1P1 OR7A10 RSAD2 BMPR1B CD80 GNRH2 GPR35 NYX SMO HIST1H4B C14orf93 CYSLTR1 COLQ SUSD5 CNIH4 E2F2 NRGN CD79A SNAI1 TMPRSS11D HIST1H4E EXD3 KMT2D ICMT PLBD1 CYSLTR2 IFI35 ZNF668 CYTH3 ICAM4 ITGB1BP2 CTSW XCL1 GPT IL19 PMCH WDR60 EPB41L5 GPR157 MX2 GRIP1 HMGB3P30 KANSL3 PLEKHO1 ERO1B LRRC17 CHD2 AMBN GABRB3 ASPA TMEM143 HHAT PCDHB1 PRSS2 PPP1R9A PROX1 FGF9 GNA12 ZBTB44 STX10 TRAF3 ZNF253 WFDC1 FAM57A PTCD2 SNHG20 MEOX2 ITIH3 ZMYND10 PNMA3 MC4R CTDSP1 MS4A5 SPHK2 APOA4 CRYBG2 SCNN1D SCN10A HAND1 CLCA3P SLC3A1 ZNF124 KLK15 FCER1A EFNA5 PPM1E CES1P1 HAO2 DLK2 KLHL11 HTATIP2 C1orf116 CA14 FOXJ1 FGF22 GPR19 SMPX CCDC106 EXOC6B
