14.22047
17.69213
10.06927
14.22688
14.24396
13.0588
14.03255
13.99917
14.51573
13.44333
14.38214
23.07083
4.475105
13.77135
14.34068
13.44927
14.40771
13.42974
13.92615
14.41068
13.29703
15.27672
13.45615
13.71974
14.19359
13.56
14.0101
14.14563
13.63417
14.28974
13.34031
22.68177
6.884167
13.96964
13.67787
14.60349
13.70995
13.33125
14.73031
13.2576
13.76474
49.57557
7.760885
15.01703
13.42042
27.39578
13.73313
14.79787
13.21146
13.68359
14.62141
100
11.29828
23.9174
27.90766
13.23505
13.97693
27.96594
14.03115
14.31109
26.85625
100
8.004323
23.27693
13.87547
14.58792
13.71839
13.97578
13.84338
13.52891
