8.0007
13.0753
10.5377
9.5368
7.4466
8.0341
7.7903
8.0253
8.2756
8.0537
8.5409
9.801801
9.484301
8.1915
8.5799
8.3799
8.5711
8.0397
8.1871
8.8697
10.4299
13.0864
8.3429
8.277599
8.3013
8.372001
8.4665
8.367599
8.5397
8.5204
8.590799
19.7869
10.1826
9.2
9.215899
9.8709
11.7446
11.0761
8.8133
8.5844
9.5255
37.4607
11.1093
10.4291
10.2809
10.1924
10.4391
10.9594
12.5905
12.616
9.596601
100
100
15.6354
11.8724
11.5005
12.4228
11.4759
11.0431
11.6847
10.8737
57.5801
12.8937
11.0419
9.191401
9.599
10.1
9.7024
10.006
9.5168
