14.41922
17.0049
11.32271
13.02167
13.86088
14.16073
13.75948
13.8638
14.01068
13.82255
14.55719
13.50083
13.94865
13.85078
14.10005
13.90292
13.93302
14.79349
13.19328
13.55813
13.8737
14.5224
14.19052
13.66682
13.61547
14.38099
13.56964
13.91427
14.03828
14.20432
14.47062
22.03406
6.332187
13.78125
14.01526
14.29573
13.88583
14.28682
13.46792
14.20307
13.57078
49.17146
6.88849
15.08193
13.71755
14.2351
14.26604
13.49474
14.32849
13.58724
27.78214
100
11.61463
22.49833
27.72974
13.75865
29.57745
12.68005
14.39713
27.03698
14.46115
100
9.020262
21.79901
14.15219
14.21635
14.01234
13.79328
14.02662
13.30167
