13.3725
17.37969
10.53292
13.87755
13.81203
14.48151
15.61344
11.62682
13.84094
14.1112
13.83286
14.05365
13.77599
14.18229
13.52302
14.15036
14.13167
13.6288
14.6901
13.42479
13.58156
15.72021
12.58385
14.14391
13.94812
13.90958
14.06713
13.2875
14.21531
13.89786
13.97599
20.66208
8.155834
13.2162
14.13182
13.64526
14.65156
13.89182
13.13135
14.49495
14.57057
46.60411
4.624583
17.76818
13.84266
14.12734
13.58078
14.27516
13.92698
13.6976
14.5224
100
6.375677
16.41578
13.63932
14.34729
13.67365
13.74328
14.55865
13.14719
13.72719
100
5.019687
17.12516
13.94156
14.26469
13.46422
14.88573
13.25594
13.6175
