greenyellow, NKG7 PRF1 FGFBP2 TGFBR3 NCALD GNLY KLRD1 RASSF1 MATK GZMH TTC38 RUNX3 ERBB2 PPP2R2B GZMB CCL5 EOMES CX3CR1 BZRAP1 OSBPL5 CTSW CLDND2 PYHIN1 ADRB2 SPON2 HOPX GZMM ASCL2 PLEKHF1 SAMD3 CD247 NPC1 PRR5L FEZ1 APOBEC3G NMUR1 PDGFRB TARP GPR68 CLIC3 NCR3 GTF3C1 KLRG1 ZNF683 CACNA2D2 ID2 CST7 LAG3 FCRL6 APOBEC3H PLA2G16 CD8A SUSD1 AGAP1 SYTL2 YPEL1 C1orf21 TPST2 LINGO2 PRSS30P PDGFD DYNLRB2 AKR1C3 NUAK1 SMAD7 FASLG LGR6 NCR1 TM4SF19 COLGALT2 RHOBTB3 CMKLR1 VGLL4 RNF165 LAIR2 DUSP2 GFOD1 IGFBP7 MXRA7 HES6 SGSM1 BFSP1 COLQ CD8B 
darkturquoise, IFIT3 IFI35 MX1 XAF1 UBE2L6 IFIT1 IFI6 IFI44L EPSTI1 ISG15 PARP14 IRF7 RSAD2 IRF9 STAT2 BATF2 STAT1 SERPING1 OASL FBXO6 HELZ2 LY6E PARP9 TAP1 DHX58 EIF2AK2 IFITM3 PARP12 GBP4 OAS1 GBP2 BST2 LAP3 SP110 PSME2 IFI27 ADAR IFI44 GBP1 GBP5 IFIT2 RHBDF2 MX2 FAM46A MT1A TNFSF13B PARP10 DDX58 MT2A OAS2 ETV7 RTP4 DDX60 SCO2 ISG20 CMPK2 HES4 IFITM1 PSMB10 PSME1 PLSCR1 TOR1B PSMB8 SIGLEC1 LHFPL2 OTOF SPATS2L BTN3A1 LAMP3 MICB CCR1 TMEM51 SAMD4A EXOG IFIH1 MT1E CASP5 ANKRD22 FCGR1B CCL2 C1QB LILRB4 CMTR1 TIMM10 G6PC2 APOL1 
yellow, SEPT9 SDHA ELAC2 HSP90AB1 PUM1 ENO1 SRSF4 APEX2 SF3B4 RASA3 CSNK2A2 TAF15 SPOCK2 ECH1 WDR5 MPV17 PTPN1 RNPS1 NUP85 C19orf52 PAAF1 KEAP1 GLB1 ANXA2 SMARCC2 DDX19B EIF4H LSS CMTM7 CTNNBL1 AIMP2 EEF2 HNRNPUL1 ITFG2 NUP93 SNRPB RNF4 DDX24 RBM10 KIF13B MRPS9 SLC25A3 TICAM1 FAF1 SAP18 ABCF2 SURF4 ERCC3 CLPTM1L PI4KA U2AF2 SURF6 PLAGL2 IK AP1B1 TBC1D9B NRROS ATP5B SYVN1 EIF3L ENG RCC2 CCT7 HPS6 PABPC4 AP3D1 NELFCD AHCYL2 RETSAT PYCR2 IL12RB1 TPCN1 RTN1 CIRBP SGK223 MYPOP ZNF609 RPRD2 POLG RRNAD1 NXF1 TTYH2 CCDC86 TM9SF4 TNFSF12 CECR1 ATP1A1 VIM MRPL4 TMEM41A LDOC1 CYFIP1 POM121 MDH2 AIFM1 POLD1 C1orf162 FAM129B MTHFSD FZD2 PRPF6 CLK2 DLST MOGS SMG9 CDC42BPB ANXA5 FXYD5 ARSD TMEM57 C16orf70 MAF ALG1 SF3A1 AGPAT3 FAM168B DNAJB1 LGALS3BP LRRC8A LRCH3 UCKL1 ASPHD2 OXA1L HELZ DHRS4L2 GAR1 RABGGTA ADCY3 GARS MICALL1 ARRDC1 ALDH6A1 LAIR1 ZNF574 CYP2S1 PARP3 BYSL PAXIP1 GPR132 SFMBT1 GNA11 PRMT7 NOL9 C6orf89 CPT2 LILRB1 PHRF1 RPL28 CCDC102A DNASE1L1 DCAF7 NCAPD2 TSPAN32 RNF216 DOCK2 PACS2 WDR1 YARS2 KLF2 ZNF219 FIP1L1 TMEM104 PRPF4 CCNK KIAA1429 NPC2 AHDC1 KAT6B LILRA1 ATXN7L2 TBL2 PHF10 BSDC1 CD151 HNRNPR SLC9A9 ATP6V1E2 CMTM3 MAPKBP1 TP53BP1 POGZ CRELD2 RIMS3 DYM GLYR1 ZFHX3 HHLA3 NAAA DDOST DTNBP1 HADHB NOB1 RAP1GAP2 FUCA1 JUP MYOF YWHAB TUBA1B VPRBP TCF20 NBPF10 ATP6V1H CUX1 MSN TCF7L2 ZC3H4 TNS3 KDM5C GATAD2B EIF1 WRAP73 KCNMB1 CARD9 PIGC POLD3 UTP14A PLIN2 MRPL20 IL7R SIMC1 HLA-DRB4 FAM20C FAM213A SMG1P5 ASGR2 AGFG2 GGT7 MFAP1 INO80 TMEM11 SLC35B1 STEAP3 TFG LSR OR2A9P FBXL16 CTSZ PPM1K CDH1 SLC7A6OS RBPJ PEX26 RPL32P3 PGA5 MIER2 NFRKB PRR11 DEAF1 CDK2 DGUOK LRP5 DDX27 MRM1 LRBA MTMR11 FBXO10 CD86 NXPH2 ENC1 CRYBA4 RPH3A GPR182 CLDN6 UBE2D1 PNPLA1 OR4K13 RHPN2 PROK1 CACNB4 KRTAP19-6 SLITRK2 HUS1B RDH8 TSGA13 ISY1 ZSWIM2 GPRC5C HOXB5 CPSF7 TMEM182 OR3A1 CFAP61 GDNF ITGA1 ZNF112 PCDHB8 TBC1D7 TEPP TBC1D1 RBFOX3 KCNIP4 CYSLTR1 SLC39A12 SYNPO2L IL4 DSCR10 TMX4 CREBRF CAMP PLCB1 VAMP3 BUD31 NT5C3A DYNLT1 SEC22B TOR1A BLOC1S1 
grey60, HECA PTMA SEPT7 PPCS INTS8 FLI1 WSB2 ACTR3 HIF1A TXNL1 EAF1 KBTBD7 TLR1 UBE4A FAM98A BIN2 FAM49B SACM1L G3BP1 MTMR6 PTGES3 CDC5L RBM34 RAB33B UBLCP1 SRSF11 METTL7A SMNDC1 P4HA1 FKBP3 PPP1R12A CD164 WSB1 DENND6A ZFP36L1 TOP1P2 RSRP1 CCT6P1 RAP1B AP5M1 CBX1 ERGIC2 CTSO LUC7L3 SAR1A PIK3AP1 SAP30 SYNJ1 IER3IP1 SLC38A2 TDP2 HNRNPH3 PCNA FNDC3A SEPT11 IBTK LMO2 ATP11B TMEM199 HEBP2 GIMAP1 HAT1 HDAC4 NACAP1 SNORA32 SIRT1 KIAA1033 CAPZA1 PIK3CA TRMT10C ECHDC1 LYSMD3 ADI1 UQCRC2 UTP3 RNASEH2B ATP2B1 NUP54 GLRX2 HMGB1 MTF2 GIMAP2 SEC24D RPL23AP64 GMPR2 FAM122A FRG1 DAPP1 DEK TOX4 ABHD17B SFPQ BRWD3 SPOPL IL1RAP KATNBL1 PSTPIP2 NAA50 RANGRF HNRNPLL TMEM167A HMGB2 CDC42 SLC2A14 FAM199X AMY2B LRRK2 APPL1 MOB1A RHOB ZNF451 GTF2H1 IGBP1P1 EAPP CWC22 ALG5 SNX12 UBE3B FAM76A ZBTB2 LSM6 CIR1 CLTC APOBEC3A AVEN P2RY13 EIF1AX HSPA1A SEC24A F11R ANXA4 NMI FAM103A1 HIST2H3D GALNT1 FYB FAM63B MED13L ANP32A IQGAP1 MYO5A C1GALT1 FTH1P3 AMY2A HIST1H2BE TMCC1 PDP1 HN1 CYP51A1 CHD6 PCTP NXT2 DDX17 RPSA PIK3C3 TSR3 C6orf203 SAP30L IRF4 MED1 HK2 SLC36A1 DECR1 SPHAR HS2ST1 DDX20 LCOR TSPAN2 SUMO1P3 CPPED1 COG3 PSG9 SYAP1 ARMC5 CORO1C FAM162A RPL23AP32 TET2 QRICH1 ATF1 CLEC18C GOLGB1 ZNF611 TMEM128 MRPL44 DNAJC1 TUBB8 USP33 MS4A4A DCTN4 NKAP UBE2R2 PKN2 TMEM154 SNORD36C BOLA2 LAPTM4A ZNF398 HSP90B3P ATXN1 DYNC1LI1 SYNE2 ZNF57 GADD45GIP1 CXorf21 S100A12 AKAP1 CENPW TUBA4A TAB2 CCDC142 METTL2A SNORD73A FYTTD1 RAD1 RABGAP1L BTK PTP4A1 TUFT1 SNW1 MOB1B NR4A2 ZNF551 ZNF766 LGALS3 MED21 HPSE HLA-G ANXA3 ZNF281 CNIH4 FAM209A MGA FRY ZHX1 SLC24A3 KLHL18 LARP4 ZGRF1 KRT18P55 PERP TERF1 GPKOW ARNT PPIB TSN MAN2A1 TXNDC15 WRB MED9 GMFG LIMS1 CENPC TMEM50A ZNRF2 DCAF13 FAHD2A SUMF2 DHCR24 DCAF16 IPCEF1 PGPEP1 CASKIN2 NANS ZNF429 E2F1 GPR149 C10orf11 ACAP3 PFN1P2 VAPB DMXL1 BTN2A2 PIGM B3GALT2 DPP4 MT1H RABIF CREB3 RAB3A OR7G2 KIF1C LYRM7 FAM72D CEP350 UBE2B ETNK1 AP1M2 SUDS3 ZNF91 ZSCAN25 NFATC1 MPHOSPH6 PRELID1 TRPS1 RBMXL1 TRPM2 ZNF681 NPR1 NFKBIL1 LY75 LINC00597 SNORD36A FAM53A TNFRSF12A MAFK C12orf43 PSKH1 TRUB2 TUBA3D IGFBPL1 ZNF425 PLAA PAPLN ZFAND4 ALDOB BACE1 SERPINF1 CATSPER3 MZT2B ABLIM2 SPAG1 KLF3 ASB7 GNAZ ZNF714 HOXC9 APOBEC3B SLC35F3 MINK1 EPHX1 RBMS2 TCOF1 CUX2 BIK HIST2H2AB RNF43 CCDC151 ZNF552 SULT4A1 GRAP2 FXYD4 GTSF1 TINCR BTNL2 C7orf49 GNAT2 ANP32E COL12A1 BAG5 SIPA1L1 FAM26F GYPE DISP1 DNAJB8 FBXL19 DSTYK ANAPC15 MT1G EPS8L1 GPR119 FZD6 PSPN CSPG4 FBXL17 GPALPP1 TMEM236 SEMA3B ZNF16 SLC39A4 BROX GNB4 OR8H3 CHAC1 HFE BRSK2 PFN3 HLA-A SCARF1 CHGB LRRC34 CAMK2A ORMDL2 FABP5P3 XPA TYMSOS ZBED3 BUB1 MOSPD1 ZBTB44 SAMD8 KIR3DL3 SCFD2 B4GALNT1 KRT75 CD38 BUB1B EPX GSTCD SUMO1 C2orf16 R3HDM1 OR3A4P INTS7 PDK1 GADD45G PABPC3 PWP2 KLK12 HOMEZ ADGRG1 B3GNT5 CHST11 COL4A4 CASP6 MSH2 BOD1L1 HES5 SNAP29 PCDH12 MZT1 POTEE PRH1 ZNF226 LRRC75B MUC21 NAPEPLD PCDHGC4 ZNF585B MSC THTPA PTTG3P GINS4 CST9 DLC1 DSG1 SLC1A2 LRAT PLEKHA5 LTB4R2 DNTTIP2 CACYBP WDR88 ARL15 POMZP3 BCAS2 HTR3B SUCO THOC2 UTP18 CAPNS2 ERN1 LYPD4 MED13 SMAD9 TRPM3 ST7L HOXD12 IGLL1 GSTA4 GPD2 SEMA3C FANK1 EFCAB12 GJB3 HEPH RAD51AP1 HIPK4 UGT2B4 PCOLCE2 LIPC LACRT HTR1A SULT2A1 KREMEN2 OR8K1 CST11 IL26 HIST1H1D TPSD1 C10orf111 PKD2L2 HIST1H1E CYP2A6 NDUFA5 CNTN3 FBXO22-AS1 UGT2B15 C6orf58 IRGC C17orf98 ADAM29 IGFL2 OR6Q1 KRT33B LRRC48 EMC8 RHBDF1 PF4 OR5J2 IYD FAM9B AKAP10 CBLN4 B3GALT5 SMAD1 FBLIM1 SLC7A3 PCDHA13 TTC23L F10 SLC22A7 CT83 KRTAP5-7 CRYGD OR6C74 CADPS2 OR8I2 CXADR CH25H NEB CXCL12 AACS PCDHA2 PRR36 SERPINB4 HMCN1 HAUS6 ANKRD1 DNAH9 SMAD2 PLA2G2E TMPRSS5 C1QTNF1 TPTE PBOV1 ZNF92 OR1S2 NECAB1 XAGE5 RAD51D MKI67 FEZF1 FBLN5 POTEG SMAD6 SPATA31D1 SNORD26 P4HA3 SLC22A13 LCE2D HCN2 TTC9B FOXP4 IFITM5 LINC01588 ADAM33 KRTAP3-2 TFDP3 CDY2A HMSD C17orf50 PMCHL2 PRKX TPTEP1 ANKFY1 OR2M1P CLCNKA NOX3 KRT6C FRMD6 NXF4 CFH GAGE1 PCDHAC1 ADCY1 ACTL7A OR4K2 KCNK4 ELSPBP1 IDI2-AS1 OR5K3 GAD2 CDK20 SLC22A3 GALR3 PRAMEF20 XAGE2 OR13G1 ACCS SYCP2L UBL4B LOC284379 LINC00482 ABCA8 MYH16 DNTT ARHGAP44 SCP2D1 CELF6 ENPP6 KDF1 TRIM50 MASP1 ACP5 SPSB2 PCDHB5 ECI1 AQP12B CACNG8 MYOM3 ASH2L DHX35 KIRREL3-AS3 ZNF257 GALNTL5 GUCY1B2 SLC35F4 SLC25A21 LIPF LRRC69 KCNQ5 HIST1H4B HIF3A PRR30 FAM47A ZNF566 FBXW7 HSF2BP PDE11A KRTAP4-7 PCDHGA3 SHISA3 NXF2 C1orf87 CTU2 AGXT TBATA KLHL36 PDE1C PGC PDE4DIP PKP4 PRDM14 MYL1 TRMT10B C8orf86 PBX4 DMBT1 MYL5 SNTG2 TMEM132B RIMBP3 NTN1 ZNF133 HTR3D DDX31 SIX4 GABRB3 C1orf35 COX6B1 HIST1H3I SPATA8 SORCS3 GSTTP2 RBM39 PI16 LINC00238 CDPF1 PASK GPATCH4 GSTK1 CHIAP2 LETM1 METTL17 QRFPR FAM218A SLC50A1 NOL12 AQR BCL2L13 ASXL1 SLC25A38 
pink, TIMP2 OSTF1 LITAF PRKCD NRBF2 FPR2 GAB2 AKIRIN2 DAZAP2 MGAM QPCT MAPK1 PFKFB3 TMEM43 PCBP1 NDEL1 PRR13 ITGB2 RAB27A ITM2B TM6SF1 ZMIZ1 RASSF5 ZFP36 GNAQ SIRPA ARHGAP25 HERPUD1 MNDA MTMR3 MYADM TALDO1 ANTXR2 ETS2 B4GALT5 MANSC1 TMCO3 CBL HSD17B11 EVI2B FTH1 SH3GLB1 PHF21A CHMP1B NCOA6 NAMPT HLA-B SUSD6 KLF6 RXRA EGLN1 KIAA0226L LBR DHRS7 MARCKS SDCBP MAPK14 PLAUR FOS PTPRE TSG101 CHIC2 FAM174A ACVR1B RILPL2 RNF146 CXCR4 LCP1 MAEA NUP153 LRRFIP2 PECAM1 VNN2 ZNF319 FAM126B RUNDC1 RBMS1 CRKL CREBBP EP300 DUSP1 STX11 RAC2 SOD2 BHLHE40 KRT23 PROK2 SEC23B TECPR2 KLF13 MANBA PLCG2 CEBPD STEAP4 CD53 ARHGDIB ADGRE5 SEMA4D LIMK2 DIRC2 MID1IP1 ACTB MCTP2 NCSTN WDR45B GNB1 ELMO1 PELO PLXNC1 ADM ABR GBE1 HIST1H2AC H3F3C RNF19B HERC3 SH2B3 HSPA1B COPB2 ARIH1 CTDSP2 MAPRE1 WIPI1 PLAGL1 ECE1 IL10RB NUP50 RSPH3 ELMSAN1 OSBPL9 HCAR3 MAU2 ADAM8 PRCP NUDT5 VPS37C HIVEP1 ZZEF1 USP10 GABARAPL2 BTG2 PLBD1 IL1B LASP1 EEPD1 LPIN2 PANK2 ACTG1 EIF4E3 EPC1 CEP63 HCAR2 BECN1 SPTLC2 STK38 CAPRIN1 IL1RN NFKBIA EPHB1 HRH2 ANKHD1 ARHGAP24 IDS HIAT1 ANKS1A CASS4 HERC1 CBX4 SCPEP1 TPR PHF12 CLP1 LMNB1 SCAF11 ZNF200 CACUL1 EFHD2 AP1G1 FAM212B UBE2D3 AKAP13 BRPF3 CDC42EP3 IRF1 SIRPD TAF12 OGFRL1 ARRDC3 MAML1 SOS2 PAFAH1B1 ALDH1A1 ING2 HSPA1L DSC2 GPBP1L1 HIST1H2BD BRD1 PFN1 NMNAT1 TAGAP MTMR12 CASP2 PPP1R3B IL36G TBC1D8 SPP1 CNNM4 KSR1 TJP2 ZNF592 RREB1 NDP SEPHS1P1 SELV PDGFB PTHLH PHLDA2 CYP4F8 DUOXA2 NOX4 ZNF691 KCNRG TUBB2B DGKI HS6ST2 PRSS1 COPZ2 TUSC5 PLSCR4 DAZ2 BPIFC BLNK COBL FGF9 SSNA1 VPS45 PRADC1 CERS6 CBLB NUTF2 LMAN2L TDG CD244 VAMP5 FASTK CDCA4 PAQR8 POMGNT1 CCDC28B PHB2 RPL13 TBCB TOMM70A MRPS10 POGLUT1 PTPRCAP SEPW1 MRPL41 HAX1 
